Date Time,User,IP,Login_Status,Server_Name
2013-09-23 10:59:06,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 10:59:21,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 10:59:32,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 10:59:44,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 10:59:45,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 10:59:57,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:00:08,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:00:19,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:00:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:00:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:00:38,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:00:40,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:00:51,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:01:04,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:01:14,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:01:25,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:01:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:01:58,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:02:10,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:02:21,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:02:31,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:02:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:02:55,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:03:06,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:03:07,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:03:18,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:03:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:03:51,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:04:03,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:04:14,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:04:20,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:04:36,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:04:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:05:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:05:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:05:14,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:05:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:05:38,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:05:48,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:05:50,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:06:03,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:06:14,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:06:30,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:06:41,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:06:54,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:06:58,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:07:09,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:07:24,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:07:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:08:01,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:08:12,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:08:22,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:08:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:08:48,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:08:59,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:09:10,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:09:20,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:09:32,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:09:34,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:09:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:09:45,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:09:59,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:10:12,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:10:22,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:10:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:10:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:10:51,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:11:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:11:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:11:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:11:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:11:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:12:04,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:12:09,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:12:20,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:12:24,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:12:40,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:12:51,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:13:01,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:13:03,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:13:24,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:13:36,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:13:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:13:53,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:14:04,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:14:15,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:14:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:14:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:14:38,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:14:49,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:15:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:15:12,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:15:29,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:15:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:15:46,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:15:57,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:16:07,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:16:18,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:16:28,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:16:33,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:16:45,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:16:48,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:17:10,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:17:21,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:17:32,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:17:36,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:17:49,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:18:41,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:18:52,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:19:05,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:19:15,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:19:29,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:19:30,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:19:54,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:20:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:20:08,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:20:15,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:20:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:20:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:20:40,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:20:48,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:20:52,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:21:03,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:21:09,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:21:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:21:24,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:21:29,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:21:40,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:21:51,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:22:03,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:22:04,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:22:15,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:22:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:22:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:22:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:22:50,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:22:58,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:23:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:23:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:23:14,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:23:25,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:23:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:23:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:23:51,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:23:58,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:24:08,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:24:19,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:24:30,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:24:42,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:24:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:25:05,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:25:16,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:25:27,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:25:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:25:49,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:26:00,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:26:11,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:26:12,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:26:23,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:26:34,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:26:45,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:26:53,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:27:04,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:27:15,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:27:24,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:27:36,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:27:48,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:27:59,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:28:10,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:28:11,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:28:31,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:28:33,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:28:45,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:28:56,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:29:10,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:29:22,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:29:24,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:29:34,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:29:45,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:29:56,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:29:59,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:30:28,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:30:42,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:30:53,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:30:54,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:31:06,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:31:07,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:31:18,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:31:21,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:31:32,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:31:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:31:54,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:31:55,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:32:08,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:32:19,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:32:23,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:32:34,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:32:46,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:32:58,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:33:00,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:33:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:33:22,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:33:28,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:33:30,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:33:41,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:33:48,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:34:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:34:22,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:34:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:34:46,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:34:57,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:35:07,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:35:19,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:35:30,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:35:31,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:35:42,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:35:53,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:36:03,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:36:05,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:36:30,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:36:42,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:37:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:37:17,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:37:28,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:37:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:38:00,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:38:11,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:38:22,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:38:33,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:38:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:38:49,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:39:00,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:39:20,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:39:31,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:39:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:39:44,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:39:55,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:40:06,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:40:31,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:40:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:40:59,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:41:10,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:41:23,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:41:34,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:41:44,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:41:46,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:42:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:42:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:42:19,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:42:30,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:42:42,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:42:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:42:54,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:43:07,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:43:18,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:43:19,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:43:25,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:43:36,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:43:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:43:59,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:44:11,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:44:22,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:44:33,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:44:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:44:46,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:44:57,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:45:21,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:45:32,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:45:44,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:45:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:46:06,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:46:11,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:46:24,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:46:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:46:46,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:46:58,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:47:00,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:47:12,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:47:24,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:47:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:47:45,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:47:57,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:48:08,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:48:18,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:48:29,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:48:41,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:48:53,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:49:04,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:49:15,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:49:16,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:49:27,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:49:38,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:49:49,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:50:00,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:50:02,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:50:14,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:50:34,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:50:45,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:50:56,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:50:57,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:51:22,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:51:33,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:51:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:52:01,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:52:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:52:23,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:52:28,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:52:40,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:52:52,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:52:53,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:53:01,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:53:12,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:53:28,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:53:35,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:53:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:53:58,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:54:09,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:54:23,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:54:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:54:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:54:52,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:55:03,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:55:14,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:55:25,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:55:37,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:55:38,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:55:49,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:56:05,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:56:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:56:36,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:56:47,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:56:58,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:57:09,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:57:10,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:57:21,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:57:23,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:57:27,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:57:38,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:57:46,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:58:04,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:58:21,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:58:32,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:58:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:58:44,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:58:59,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:59:12,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:59:21,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:59:32,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 11:59:44,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:00:05,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:00:17,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:00:18,dnb-phx,204.254.175.102,True,sftp-secure
2013-09-23 12:00:28,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:00:39,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:00:50,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:01:01,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:01:12,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:01:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:01:39,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:02:06,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:02:18,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:02:43,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:03:09,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:03:20,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:03:38,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:03:53,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:03:59,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:04:15,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:04:26,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:05:13,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:05:25,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:05:31,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:05:42,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:05:53,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:06:17,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:06:30,five9-recordings,38.107.71.19,True,sftp-secure
2013-09-23 12:06:41,five9-recordings,38.107.71.19,True,sftp-secure
